SPILL_ID,START_DATE,LAT,LON,COUNTY,SPILL_CAUSE,SPILL CAUSE EXPLAIN,SSO Storm Associated,SPILL TYPE,SPILL VOL REACH LAND,SPILL VOL,SPILL VOL RECOVER,SPILL VOL REACH SURF,DIAMETER OF SEWER,MATERIAL SEWER_PIPE,AGE
834037,2/5/2017 5:00,38.59471111,-121.2991889,Sacramento,Root intrusion, ,No,Category 3,2,2,1,0, , , 
832492,2/5/2017 11:35,34.242672,-118.268399,Los Angeles,Root Intrusion, ,No,Category 3,36,887,887,0,8,VCP,56
832623,2/5/2017 12:00,33.782047,-117.975468,Orange,Grease Deposition (FOG), ,No,Category 3,372,372,372,0,8,VCP,62
832563,2/5/2017 13:15,33.79294,-118.39564,Los Angeles,Grease Deposition (FOG), ,No,Category 3,100,100,50,0, , , 
832494,2/6/2017 8:15,39.04852,-122.91812,Lake,Debris-General, ,No,Category 1,0,4,0,4,4,ABS,40
832551,2/6/2017 8:42,38.00295,-121.80849,Contra Costa,Pipe Structural Problem/Failure,Offset @ 30',No,Category 3,5,5,5,0,4, , 
832575,2/6/2017 12:00,38.455819,-121.441736,Sacramento,Root Intrusion, ,No,Category 1,0,25,0,25, , , 
834064,2/6/2017 12:00,38.60973333,-121.4304722,Sacramento,Root intrusion, ,No,Category 3,82,82,57,0, , , 
833366,2/7/2017 0:00,34.26639,-117.16941,San Bernardino,Root Intrusion, ,No,Category 3,250,250,100,0,4,Fiber Conduit,60
832546,2/7/2017 8:00,40.873159,-124.082178,Humboldt,Grease Deposition (FOG), ,No,Category 1,0,7050,0,7050,10,AC,45
832573,2/7/2017 8:20,35.15121,-119.4685,Kern,Debris-Rags, ,No,Category 3,50,50,45,0,6,vitrified clay pipe,40
832581,2/8/2017 0:00,33.01853,-117.27105,San Diego,Root Intrusion, ,No,Category 1,0,390,0,390,8,VCP,40
833367,2/8/2017 0:00,34.25447,-117.17349,San Bernardino,Root Intrusion, ,No,Category 3,50,50,50,0,6,Concrete,70
832854,2/8/2017 9:00,33.46194,-117.69166,Orange,Pipe Structural Problem/Failure, ,No,Category 3,50,50,50,0,8,PVC,25
833600,2/9/2017 0:00,34.54117,-117.30163,San Bernardino,Debris-General,CO cover was missing...sand entered the collection system at CO.,No,Category 2,1153,1153,200,0,8,AC,54
834041,2/9/2017 8:45,38.58622222,-121.3876611,Sacramento,Root intrusion, ,No,Category 3,2,2,1,0, , , 
832747,2/9/2017 10:13,34.02873,-118.01737,Los Angeles,Grease Deposition (FOG), ,No,Category 1,1300,2500,1300,1200, , , 
833223,2/9/2017 16:30,37.32034,-121.89861,Santa Clara,Grease Deposition (FOG), ,No,Category 3,180,180,180,0, , , 
832853,2/9/2017 21:10,33.86751,-118.16912,Los Angeles,Grease Deposition (FOG), ,No,Category 3,60,60,60,0,8,V.C.P.,22
832715,2/10/2017 14:15,34.042923,-118.54547,Los Angeles,Root Intrusion, ,No,Category 3,285,285,285,0,8,VCP,89
832741,2/10/2017 15:30,37.91879,-121.25743,San Joaquin,Debris-General, ,No,Category 3,0,26,26,0, , , 
832724,2/11/2017 1:10,37.65976,-122.41285,San Mateo,Grease Deposition (FOG), ,No,Category 3,0,225,225,0,6,vcp,60
833597,2/11/2017 14:00,37.82871,-122.37323,San Francisco,Grease Deposition (FOG),"Apartment maintenance personnel were attempting to clear a clogged lateral behind 1212 & 1214 Mariner Dr in the lawn area & noticed water coming from the manhole. They stopped flushing & notified SEP control. When TIP operators arrived, they noticed a large amount of mud in the manhole.",No,Category 3,10,10,0,0,8, , 
834050,2/11/2017 20:00,38.60712222,-121.4238028,Sacramento,Root intrusion, ,No,Category 3,10,10,6,0, , , 
832717,2/12/2017 0:00,37.140002,-121.595913,Santa Clara,Root Intrusion, ,No,Category 3,60,60,0,0,6,clay,30
834044,2/12/2017 9:00,38.61543611,-121.2850972,Sacramento,Root intrusion, ,No,Category 3,7,7,3,0, , , 
832803,2/12/2017 12:30,37.40678,-121.93865,Santa Clara,Grease Deposition (FOG), ,No,Category 1,1387,2983,2387,596, , , 
834047,2/12/2017 13:00,38.61861389,-121.4122972,Sacramento,Root intrusion, ,No,Category 3,7,7,6,0, , , 
834046,2/12/2017 14:00,38.71805556,-121.41025,Sacramento,Root intrusion, ,No,Category 3,2,2,1,0, , , 
834048,2/12/2017 14:30,38.51177778,-121.4550389,Sacramento,Debris-General, ,No,Category 3,4,4,3,0, , , 
832804,2/13/2017 0:00,34.44135,-119.76841,Santa Barbara,Vandalism,,No,Category 3,800,800,800,0,8,VCP,50
832732,2/13/2017 0:00,33.638056,-117.568611,Orange,Debris-Rags, ,No,Category 1,0,2000,200,1800,8,PVC,26
832742,2/13/2017 7:15,38.03734,-121.34532,San Joaquin,Grease Deposition (FOG),After further investigation there appears to be poor grade cause a grease build up in the pipe.  A work order was cut for replacement of the lateral.,No,Category 3,21,21,21,0, , , 
832876,2/13/2017 10:00,37.36443,-122.10617,Santa Clara,Root Intrusion,Root intrusion.,No,Category 3,10,10,0,0,6,VCP,60
834053,2/13/2017 11:00,38.62110556,-121.3290167,Sacramento,Root intrusion, ,No,Category 3,11,11,11,0, , , 
834057,2/13/2017 11:00,38.66574167,-121.2800361,Sacramento,Root intrusion, ,No,Category 3,68,68,55,0, , , 
833901,2/13/2017 13:10,36.306852,-119.803868,Kings,Grease Deposition (FOG), ,No,Category 3,90,90,90,0,12,PVC, 
832740,2/13/2017 13:45,38.36235,-122.00344,Solano,Debris-General, ,No,Category 3,10,10,10,0,4,VCP, 
832875,2/13/2017 14:00,37.888211,-122.296486,Alameda,Pipe Structural Problem/Failure, ,No,Category 3,3,3,1,0,4, ,38
832814,2/14/2017 3:15,33.86156,-117.55803,Riverside,Debris-Rags, ,No,Category 3,25,50,50,0,8,VCP,30
832855,2/14/2017 8:00,33.81916,-118.19389,Los Angeles,Grease Deposition (FOG), ,No,Category 3,80,80,80,0,8,V.C.P.,78
834055,2/14/2017 8:06,38.65016111,-121.3277972,Sacramento,Debris-General, ,No,Category 3,68,168,168,0, , , 
833356,2/14/2017 8:25,38.0478909,-122.1515142,Solano,Pipe Structural Problem/Failure - Installation,City contractor installed an I&I sewer relief line in 2003. During installation failed section of subject line was reinstalled after damage during excavation. Rubber caulder failed during repair install causing subject line to suffer a substantial offset. Line due for scheduled repair.  On 03/09/2017 crew repaired a fail section of sewer main.,No,Category 3,78,83,67,0,6,Clay/PVC, 
832897,2/14/2017 8:30,38.89123,-121.29385,Placer,Grease Deposition (FOG), ,No,Category 3,25,25,25,0,4,ABS,9
832820,2/14/2017 9:00,37.56833,-122.279,San Mateo,Operator Error,Backhoe operator was digging over a force main and hit a unforeseen 2  stub out located on top of the pipe.,No,Category 3,0,450,450,0, , , 
834056,2/14/2017 9:00,38.56354444,-121.3877333,Sacramento,Root intrusion, ,No,Category 3,3,3,1,0, , , 
833033,2/14/2017 11:20,37.500595,-121.963676,Alameda,Debris from Construction,Paper and asphalt was found to be the cause of the spill.  Paper was held by the asphalt which caused the stoppage and spill.,No,Category 3,0,96,96,0,8,VCP, 
834058,2/14/2017 15:00,38.39524167,-121.3710472,Sacramento,Debris-General, ,No,Category 3,16,18,10,0, , , 
834059,2/14/2017 15:30,38.60354722,-121.3580111,Sacramento,Root intrusion, ,No,Category 3,2,2,2,0, , , 
833126,2/14/2017 19:30,38.484617,-121.422361,Sacramento,Debris-General, ,No,Category 2,2400,2400,1204,0, , , 
834060,2/15/2017 4:45,38.65196389,-121.3519194,Sacramento,Root intrusion, ,No,Category 3,6,6,2,0, , , 
834067,2/15/2017 9:00,38.70149722,-121.2327194,Sacramento,Root intrusion, ,No,Category 3,6,6,2,0, , , 
832835,2/15/2017 9:41,37.41232,-121.95845,Santa Clara,Other (specify below),Metal Clamp from construction found in the pipe,No,Category 1,117,910,357,553, , , 
834061,2/15/2017 10:00,38.61532778,-121.4718361,Sacramento,Root intrusion, ,No,Category 3,4,4,1,0, , , 
834062,2/15/2017 10:00,38.62843333,-121.3448556,Sacramento,Root intrusion, ,No,Category 3,37,37,33,0, , , 
832826,2/15/2017 10:15,37.34729,-120.58979,Merced,Debris-Rags, ,No,Category 3,300,300,300,0, , , 
834063,2/15/2017 12:15,38.69277222,-121.2290167,Sacramento,Pipe Structural Problem/Failure, ,No,Category 3,2,5,5,0, , , 
832896,2/15/2017 12:43,38.96417,-121.10932,Placer,Air Relief Valve (ARV)/Blow-Off Valve (BOV) Failure, ,No,Category 2,5600,5600,4500,0, , , 
833401,2/15/2017 13:30,38.55504,-121.46089,Sacramento,Root Intrusion, ,No,Category 3,34,34,3,0,6,VCP,77
834065,2/15/2017 14:00,38.64283611,-121.2581528,Sacramento,Root intrusion, ,No,Category 3,20,20,5,0, , , 
832818,2/15/2017 15:00,38.944078,-122.632747,Lake,Debris from Lateral, ,No,Category 3,210,210,210,0,4,PVC,25
834068,2/15/2017 16:00,38.66540556,-121.3348194,Sacramento,Root intrusion, ,No,Category 3,6,6,1,0, , , 
834066,2/15/2017 16:00,38.67161389,-121.2911833,Sacramento,Root intrusion, ,No,Category 3,5,5,1,0, , , 
834069,2/15/2017 18:00,38.62835833,-121.3964333,Sacramento,Grease deposition (FOG), ,No,Category 3,1,1,0,0, , , 
832874,2/16/2017 0:00,36.95403,-121.76389,Santa Cruz,Debris-General,The connection of the old force main that runs through the manhole was allowing dirt and sand to enter the manhole.,No,Category 1,24,127,0,103,8,Clay, 
832988,2/16/2017 0:00,35.28122,-120.65608,San Luis Obispo,Grease Deposition (FOG),Private lateral  connects to public owned manhole.  It appears grease from the PSL discharged into manhole invert causing SSO.,No,Category 1,0,250,5,250, , , 
833023,2/16/2017 0:00,32.75634,-117.01423,San Diego,Debris-Rags, ,No,Category 1,0,380,180,200, , , 
832935,2/16/2017 9:00,37.33495,-121.77835,Santa Clara,Grease Deposition (FOG), ,No,Category 3,383,500,500,0, , , 
833870,2/16/2017 12:37,38.666439,-121.788253,Yolo,Debris-General, ,No,Category 3,4,4,4,0,4,clay, 
833136,2/16/2017 13:13,37.24548,-122.02381,Santa Clara,Debris-Rags,Paper and Rags,No,Category 3,75,75,0,0,6,PVC, 
832989,2/16/2017 13:25,37.97242,-121.29504,San Joaquin,Root Intrusion, ,No,Category 3,3,3,3,0, , , 
832893,2/16/2017 14:31,37.63765,-122.43912,San Mateo,Debris-Rags, ,No,Category 3,5,5,5,0,4,vcp,58
833010,2/17/2017 0:00,38.35963,-120.78722,Amador,Debris-Rags, ,No,Category 3,30,30,12,0,6,Asbestos Cement,40
832881,2/17/2017 0:00,40.421044,-120.660423,Lassen,Root Intrusion, ,No,Category 3,10,10,5,0,4,clay, 
833160,2/17/2017 7:30,34.12615,-117.84114,Los Angeles,Other (specify below),Broken pipe,No,Category 1,400,500,400,100, , , 
833018,2/17/2017 8:00,33.78009,-118.40168,Los Angeles,Root Intrusion, ,No,Category 3,100,100,0,0, , , 
832903,2/18/2017 7:55,34.094982,-118.429696,Los Angeles,Root Intrusion, ,No,Category 1,0,748,0,748,12,VCP,59
839563,2/18/2017 11:00,37.78035,-122.21048,Alameda,Grease Deposition (FOG),Three hundred gallons overflowed from an eight inch vitrified clay pipe on to the ground. Grease and baby diapers obstructed the line. One hundred gallons was captured and returned to the collection system. Two hundred gallons soaked into the dirt at this location.,No,Category 3,300,300,100,0, , , 
833614,2/18/2017 12:15,37.885556,-122.53262,Marin,Root Intrusion,,No,Category 3,750,750,0,0,6,ACP,45
834202,2/18/2017 13:40,37.732544,-121.418973,San Joaquin,Pump Station Failure-Power, ,No,Category 3,25,25,25,0, , , 
832904,2/18/2017 14:15,34.045407,-118.207057,Los Angeles,Grease Deposition (FOG), ,No,Category 3,309,309,309,0,8,VCP,122
833036,2/18/2017 15:14,34.0424,-118.17254,Los Angeles,Root Intrusion, ,No,Category 1,50,100,50,50, , , 
833220,2/18/2017 18:30,37.32916,-121.8881,Santa Clara,Grease Deposition (FOG), ,No,Category 3,36,36,36,0, , , 
834072,2/19/2017 9:30,38.45375,-121.3918083,Sacramento,Grease deposition (FOG), ,No,Category 3,3,3,3,0, , , 
833426,2/19/2017 11:12,37.46511,-122.15135,San Mateo,Damage by Others Not Related to CS Construction/Maintenance (Specify Below),Damage caused by other directional boring (fiber communications),No,Category 3,3,3,3,0,6,vcp, 
834073,2/19/2017 12:00,38.47401111,-121.4583806,Sacramento,Vandalism, ,No,Category 3,5,5,1,0, , , 
832907,2/20/2017 12:00,38.33376,-121.95335,Solano,Grease Deposition (FOG), ,No,Category 1,0,4300,0,4300,8,vcp, 
832998,2/21/2017 7:30,37.713975,-121.412625,San Joaquin,Grease Deposition (FOG), ,No,Category 3,0,900,900,0,8,VCP,10
833474,2/21/2017 9:30,37.887,-122.29146,Alameda,Grease Deposition (FOG), ,No,Category 3,30,30,30,0,6,PEP,30
833141,2/21/2017 10:20,39.311111,-120.386667,Placer,Pipe Structural Problem/Failure,assume partial failure of lateral near right-of-way (based on footage).  used sewer cleaner flushing nozzle to clear blockage and encountered resistance/hang-up removing nozzle. will use camera to determine exact location and cause of backup,No,Category 3,50,50,50,0,4,ac,40
834076,2/21/2017 10:45,38.64016111,-121.3396861,Sacramento,Root intrusion, ,No,Category 3,3,3,1,0, , , 
833173,2/21/2017 15:06,37.68565,-122.40664,San Mateo,Root Intrusion, ,No,Category 3,1,1,1,0,6,VCP, 
833529,2/22/2017 0:00,36.575358,-121.949317,Monterey,Other (specify below),Roots were blocked by builder's Hand Level lodged in the sewer main; both roots and hand level were removed from sewer main.,No,Category 3,20,20,0,0, , , 
833602,2/22/2017 10:58,33.59740226,-117.222491,Riverside,Grease Deposition (FOG), ,No,Category 1,0,1198,300,898, , , 
833428,2/22/2017 11:31,37.495,-122.22074,San Mateo,Construction Diversion Failure,"A private contractor working for the City on a sewer Rehabilitation project, overwhelmed the sewer collection system by introducing bypass flows that exceed the downstream design capacity.",No,Category 3,495,595,570,0,8,Clay, 
834081,2/22/2017 13:40,38.66843056,-121.3081528,Sacramento,Grease deposition (FOG), ,No,Category 3,4,4,1,0, , , 
834080,2/22/2017 13:50,38.53644167,-121.4474889,Sacramento,Root intrusion, ,No,Category 3,1,1,1,0, , , 
833229,2/22/2017 15:20,33.77645,-118.18182,Los Angeles,Debris-General, ,No,Category 3,5,5,5,0,8,AC,108
833161,2/23/2017 0:00,37.86915,-122.26851,Alameda,Grease Deposition (FOG), ,No,Category 1,0,350,0,350, , , 
833567,2/23/2017 7:00,32.99528,-115.53827,Imperial,Debris-General, ,No,Category 3,20,20,0,0, , , 
833228,2/23/2017 7:01,34.17377,-118.24351,Los Angeles,Debris-Rags,Paper towel accumulation at 90 degree bends in system.,No,Category 1,950,2600,1500,1650,8,VCP,45
833825,2/23/2017 8:54,37.531572,-122.288942,San Mateo,Grease Deposition (FOG), ,No,Category 3,175,222,222,0,8,VCP,70
833156,2/23/2017 9:00,38.43868,-122.73803,Sonoma,Vandalism,"Sticks and twigs were shoved in the pick hole causing a partial blockage in the channel. The overflow was intermittent; this is the end of line manhole, this main has eight residential tie-ins.  Since this event we have replaced the MH frame and cover with a solid cover to avoid future issues.",No,Category 3,18,18,18,0,6,AC,48
833142,2/23/2017 9:30,36.79384,-119.71817,Fresno,Operator Error, ,No,Category 3,750,750,750,0, , , 
833143,2/23/2017 9:55,32.573073,-117.131779,San Diego,Pipe Structural Problem/Failure,The force main broke.,No,Category 3,0,15,15,0, , , 
834082,2/23/2017 12:15,38.46286389,-121.4324028,Sacramento,Root intrusion, ,No,Category 3,3,3,2,0, , , 
833203,2/23/2017 12:20,37.99391,-121.81427,Contra Costa,Root Intrusion,Root intrusion in 6  main line,No,Category 3,210,210,79,0,6,VCP, 
833164,2/23/2017 15:15,34.009041,-118.31711,Los Angeles,Debris-General, ,No,Category 3,62,62,62,0,8,VCP,106
833519,2/23/2017 16:00,38.99231,-120.99234,Placer,Pipe Structural Problem/Failure, ,No,Category 3,250,250,25,0,2,PVC,11
833182,2/24/2017 0:00,40.4137865,-120.6401406,Lassen,Debris-General, ,No,Category 3,80,80,70,0,8,vcp, 
834085,2/24/2017 8:00,38.41711667,-121.4170167,Sacramento,Vandalism, ,No,Category 3,13,301,295,0, , , 
833219,2/24/2017 9:50,33.96935,-118.02411,Los Angeles,Debris from Lateral, ,No,Category 1,0,260,62,198, , , 
833444,2/24/2017 10:00,34.13421,-117.6986,Los Angeles,Debris-General, ,No,Category 3,50,50,0,0, , , 
834087,2/24/2017 13:00,38.44588333,-121.4329611,Sacramento,Grease deposition (FOG), ,No,Category 3,4,4,4,0, , , 
833210,2/24/2017 17:00,36.84471,-119.68412,Fresno,Debris from Construction, ,No,Category 2,7920,7920,0,0,8,PVC,0
834089,2/25/2017 8:00,38.58246389,-121.3593806,Sacramento,Root intrusion, ,No,Category 3,2,2,1,0, , , 
833419,2/25/2017 8:51,34.166828,-118.23356,Los Angeles,Debris from Lateral,A collection of lateral root debris and non-dispersable wipes was lodged in the main line at the drop just upstream of  the  manhole where operators relieved the stoppage with hydro-jetting. There was no evidence of root intrusion within approx. 70 ft. of where stoppage was relieved.,No,Category 1,0,1450,1450,1450,8,VCP,81
833191,2/25/2017 8:54,37.37802,-122.21584,San Mateo,Vandalism,"See attached Pump Station Supervisor Summary Report; Our investigation revealed  a High Water Alarm at approximately 0854 hours and PG&E power outage on the morning of February 25, 2017, which tripped our soft starter relays, due to a phase imbalance , which required a manual reset, concurrently our Monitoring Server/IP Address was identified as attempting the ISAC email server (Cyber Attack) that blocked out an alarm to inform us of the station going offline (see ISAC report on cause)",No,Category 1,0,45995,1000,44995, , , 
834094,2/25/2017 9:30,38.62588889,-121.3105139,Sacramento,Vandalism, ,No,Category 3,17,17,17,0, , , 
834090,2/25/2017 10:15,38.53182778,-121.4449389,Sacramento,Root intrusion, ,No,Category 3,3,3,2,0, , , 
833417,2/25/2017 11:45,37.24421,-121.91684,Santa Clara,Root Intrusion, ,No,Category 1,147,306,284,22, , , 
833679,2/25/2017 12:01,36.79765,-119.77832,Fresno,Root Intrusion, ,No,Category 3,79,79,79,0,8,VCP,63
834091,2/25/2017 13:00,38.623125,-121.3588028,Sacramento,Root intrusion, ,No,Category 3,8,8,6,0, , , 
833186,2/25/2017 13:06,34.157576,-118.379017,Los Angeles,Debris-General, ,No,Category 3,41,41,41,0,8,Concrete,91
834093,2/25/2017 15:00,38.67722778,-121.3564889,Sacramento,Root intrusion, ,No,Category 3,5,5,2,0, , , 
834092,2/25/2017 15:00,38.59558056,-121.3130556,Sacramento,Root intrusion, ,No,Category 3,1,1,1,0, , , 
833360,2/26/2017 0:00,37.445957,-122.13359,Santa Clara,Root Intrusion, ,No,Category 3,28,28,26,0, , , 
833188,2/26/2017 0:00,36.98504,-121.99615,Santa Cruz,Root Intrusion, ,No,Category 3,5,5,5,0,6, , 
833471,2/26/2017 0:00,38.383333,-120.805111,Amador,Debris-Rags,Rags and grease were blocking outlet of manhole,No,Category 1,1000,46000,0,45000,6,PVC,37
834095,2/26/2017 8:00,38.59893611,-121.3564472,Sacramento,Root intrusion, ,No,Category 3,3,3,1,0, , , 
834096,2/26/2017 11:15,38.53837778,-121.3599889,Sacramento,Debris-General, ,No,Category 3,5,5,2,0, , , 
834097,2/26/2017 14:00,38.60268889,-121.3550222,Sacramento,Root intrusion, ,No,Category 3,5,5,3,0, , , 
833418,2/26/2017 14:41,38.15124,-121.69512,Solano,Pump Station Failure-Mechanical, ,No,Category 1,0,500,500,500,6,PVC,30
833874,2/26/2017 17:37,38.672965,-121.762827,Yolo,Root Intrusion, ,No,Category 3,4,4,4,0,4,Clay, 
833189,2/26/2017 22:25,34.069768,-118.376454,Los Angeles,Root Intrusion, ,No,Category 3,49,49,49,0,8,VCP,89
833435,2/27/2017 0:00,41.30521,-122.30713,Siskiyou,Debris-General, ,No,Category 1,60,540,60,480, , , 
833201,2/27/2017 0:00,36.61191,-121.91077,Monterey,Pipe Structural Problem/Failure,Collapse in sewer main,No,Category 1,150,250,0,100, , , 
833408,2/27/2017 0:00,36.594758,-121.836772,Monterey,Root Intrusion, ,No,Category 1,0,400,0,400, , , 
833407,2/27/2017 0:00,36.608811,-121.830144,Monterey,Root Intrusion, ,No,Category 3,0,250,250,0, , , 
833382,2/27/2017 0:00,32.69105,-117.13365,San Diego,"Rainfall Exceeded Design, I and I (Separate CS Only)",,Yes,Category 1,0,22500,0,22500,30,HDPE, 
834098,2/27/2017 7:30,38.67029444,-121.3085639,Sacramento,Root intrusion, ,No,Category 3,7,7,7,0, , , 
833363,2/27/2017 9:24,38.332966,-122.689725,Sonoma,Debris from Lateral, ,No,Category 1,20,78,0,58,8,AC,35
834100,2/27/2017 10:00,38.60415,-121.3766889,Sacramento,Root intrusion, ,No,Category 3,7,7,5,0, , , 
834099,2/27/2017 10:00,38.69018056,-121.3761194,Sacramento,Root intrusion, ,No,Category 3,10,10,8,0, , , 
833218,2/27/2017 11:12,38.34912,-120.7806,Amador,Pipe Structural Problem/Failure,Found partial collapse of clay line after cctv,No,Category 3,60,60,10,0, , , 
